country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
JOR,2010,Education,Female,Core,70.65702974,68.98193439,98.02589997
JOR,2010,Education,Male,Core,70.10094914,68.50037883,98.02589997
JOR,2010,Food,All,Core,92.24872304,91.00449775,98.65122763
JOR,2010,Food,Female,Core,91.640824,90.40479789,98.65122763
JOR,2010,Food,Male,Core,92.85662222,91.60419776,98.65122763
JOR,2010,Health,All,Core,86.42997414,84.03405698,97.23986867
JOR,2010,Housing,All,Core,95.78283985,95.78283985,100
JOR,2010,SER_Average,All,Core,88.41263225,87.35721158,98.78339925
JOR,2010,Work,All,Core,97.23766786,97.23766786,100
JOR,2011,Education,All,Core,66.95631335,65.24372568,97.86007151
JOR,2011,Education,Female,Core,66.9295813,65.18676752,97.86007151
JOR,2011,Education,Male,Core,66.9948132,65.31147357,97.86007151
JOR,2011,Food,All,Core,92.24872304,91.00449775,98.65122763
JOR,2011,Food,Female,Core,91.640824,90.40479789,98.65122763
JOR,2011,Food,Male,Core,92.85662222,91.60419776,98.65122763
JOR,2011,Health,All,Core,86.61416109,84.17972668,97.19575877
JOR,2011,Housing,All,Core,95.8330056,95.8330056,100
JOR,2011,SER_Average,All,Core,87.77797419,86.69972471,98.74141158
JOR,2011,Work,All,Core,97.23766786,97.23766786,100
JOR,2012,Education,All,Core,64.82270177,63.1101141,97.86007151
JOR,2012,Education,Female,Core,64.63580108,62.89298731,97.86007151
JOR,2012,Education,Male,Core,65.02623794,63.34289831,97.86007151
JOR,2012,Food,All,Core,93.41473461,91.75412294,98.22232362
JOR,2012,Food,Female,Core,95.85695019,94.15292382,98.22232362
JOR,2012,Food,Male,Core,91.12515749,89.50524709,98.22232362
JOR,2012,Health,All,Core,87.66535035,85.07984312,97.04311613
JOR,2012,Housing,All,Core,95.878989,95.878989,100
JOR,2012,SER_Average,All,Core,87.80388872,86.6121474,98.62510225
JOR,2012,Work,All,Core,97.23766786,97.23766786,100
JOR,2013,Education,All,Core,61.26742502,59.57108752,97.69252952
JOR,2013,Education,Female,Core,60.98571244,59.27317899,97.69252952
JOR,2013,Education,Male,Core,61.55108957,59.87054185,97.69252952
JOR,2013,Food,All,Core,93.41473461,91.75412294,98.22232362
JOR,2013,Food,Female,Core,95.85695019,94.15292382,98.22232362
JOR,2013,Food,Male,Core,91.12515749,89.50524709,98.22232362
JOR,2013,Health,All,Core,87.83283416,85.21289688,97.00393924
JOR,2013,Housing,All,Core,95.91247634,95.91247634,100
JOR,2013,SER_Average,All,Core,87.1330276,85.93765031,98.58375848
JOR,2013,Work,All,Core,97.23766786,97.23766786,100
JOR,2014,Education,All,Core,60.31573897,58.62670252,97.64139441
JOR,2014,Education,Female,Core,60.24915329,58.53341399,97.64139441
JOR,2014,Education,Male,Core,60.3882532,58.72531685,97.64139441
JOR,2014,Food,All,Core,93.41473461,91.75412294,98.22232362
JOR,2014,Food,Female,Core,95.85695019,94.15292382,98.22232362
JOR,2014,Food,Male,Core,91.12515749,89.50524709,98.22232362
JOR,2014,Health,All,Core,87.97956352,85.33603127,96.97823593
JOR,2014,Housing,All,Core,95.92587639,95.92587639,100
JOR,2014,SER_Average,All,Core,86.97471627,85.77608019,98.56839079
JOR,2014,Work,All,Core,97.23766786,97.23766786,100
JOR,2015,Education,All,Core,60.31573897,58.62670252,97.64139441
JOR,2015,Education,Female,Core,60.24915329,58.53341399,97.64139441
JOR,2015,Education,Male,Core,60.3882532,58.72531685,97.64139441
JOR,2015,Food,All,Core,93.41473461,91.75412294,98.22232362
JOR,2015,Food,Female,Core,95.85695019,94.15292382,98.22232362
JOR,2015,Food,Male,Core,91.12515749,89.50524709,98.22232362
JOR,2015,Health,All,Core,88.12375212,85.45747944,96.95362794
JOR,2015,Housing,All,Core,95.89588466,95.89588466,100
JOR,2015,SER_Average,All,Core,86.99755564,85.79437148,98.56346919
JOR,2015,Work,All,Core,97.23766786,97.23766786,100
JOR,2016,Education,All,Core,62.23666512,60.54762867,97.64139441
JOR,2016,Education,Female,Core,62.37849008,60.66275078,97.64139441
JOR,2016,Education,Male,Core,62.10183966,60.43890331,97.64139441
JOR,2016,Food,All,Core,93.41473461,91.75412294,98.22232362
JOR,2016,Food,Female,Core,95.85695019,94.15292382,98.22232362
JOR,2016,Food,Male,Core,91.12515749,89.50524709,98.22232362
JOR,2016,Health,All,Core,88.25801793,85.57433178,96.93566292
JOR,2016,Housing,All,Core,95.85815325,95.85815325,100
JOR,2016,SER_Average,All,Core,87.40104775,86.1943809,98.55987619
JOR,2016,Work,All,Core,97.23766786,97.23766786,100
JOR,2017,Education,All,Core,61.85279673,60.25639156,97.54760537
JOR,2017,Education,Female,Core,61.86573128,60.24524372,97.54760537
JOR,2017,Education,Male,Core,61.84235196,60.26958122,97.54760537
JOR,2017,Food,All,Core,93.41473461,91.75412294,98.22232362
JOR,2017,Food,Female,Core,95.85695019,94.15292382,98.22232362
JOR,2017,Food,Male,Core,91.12515749,89.50524709,98.22232362
JOR,2017,Health,All,Core,88.37388945,85.68359144,96.93112035
JOR,2017,Housing,All,Core,95.80457889,95.80457889,100
JOR,2017,SER_Average,All,Core,87.33673351,86.14727054,98.54020987
JOR,2017,Work,All,Core,97.23766786,97.23766786,100
JOR,2007,Education,All,HiY,59.30921905,50.33313356,79.00301979
JOR,2007,Education,Female,HiY,62.99752006,52.89621626,79.00301979
JOR,2007,Education,Male,HiY,56.30639004,48.24796521,79.00301979
JOR,2007,Health,All,HiY,89.03738146,87.20975046,98.10377681
JOR,2007,PISA_Average,All,HiY,35.88210864,21.49202713,62.31139067
JOR,2007,PISA_Average,Female,HiY,41.76578498,25.18954252,62.31139067
JOR,2007,PISA_Average,Male,HiY,31.28758492,18.67207041,62.31139067
JOR,2008,Education,All,HiY,59.40199521,50.56999356,79.1815953
JOR,2008,Education,Female,HiY,63.30970284,53.34648626,79.1815953
JOR,2008,Education,Male,HiY,56.18303277,48.27470521,79.1815953
JOR,2008,Health,All,HiY,89.11064832,87.30781949,98.13834604
JOR,2008,PISA_Average,All,HiY,35.88210864,21.49202713,62.31139067
JOR,2008,PISA_Average,Female,HiY,41.76578498,25.18954252,62.31139067
JOR,2008,PISA_Average,Male,HiY,31.28758492,18.67207041,62.31139067
JOR,2009,Education,All,HiY,57.66428493,50.10795483,80.54554918
JOR,2009,Education,Female,HiY,63.00418149,53.93990624,80.54554918
JOR,2009,Education,Male,HiY,53.22657287,46.94209752,80.54554918
JOR,2009,Health,All,HiY,89.23260601,87.43062655,98.14317865
JOR,2009,PISA_Average,All,HiY,32.40668808,20.56794966,65.03929842
JOR,2009,PISA_Average,Female,HiY,41.15474229,26.37638248,65.03929842
JOR,2009,PISA_Average,Male,HiY,25.37466511,16.00685503,65.03929842
JOR,2010,Education,All,HiY,57.66428493,50.10795483,80.54554918
JOR,2010,Education,Female,HiY,63.00418149,53.93990624,80.54554918
JOR,2010,Education,Male,HiY,53.22657287,46.94209752,80.54554918
JOR,2010,Health,All,HiY,89.43205257,87.59118681,98.09891262
JOR,2010,PISA_Average,All,HiY,32.40668808,20.56794966,65.03929842
JOR,2010,PISA_Average,Female,HiY,41.15474229,26.37638248,65.03929842
JOR,2010,PISA_Average,Male,HiY,25.37466511,16.00685503,65.03929842
JOR,2011,Education,All,HiY,56.21841171,48.58645483,80.37972072
JOR,2011,Education,Female,HiY,61.29867992,52.16668624,80.37972072
JOR,2011,Education,Male,HiY,52.01901219,45.65176752,80.37972072
JOR,2011,Health,All,HiY,89.61623953,87.7368565,98.05480273
JOR,2011,PISA_Average,All,HiY,32.40668808,20.56794966,65.03929842
JOR,2011,PISA_Average,Female,HiY,41.15474229,26.37638248,65.03929842
JOR,2011,PISA_Average,Male,HiY,25.37466511,16.00685503,65.03929842
JOR,2012,Education,All,HiY,55.29528434,47.40659435,78.44651377
JOR,2012,Education,Female,HiY,60.74710727,51.03175962,78.44651377
JOR,2012,Education,Male,HiY,50.21863058,44.06900886,78.44651377
JOR,2012,Health,All,HiY,89.81083768,87.89187491,98.00968836
JOR,2012,PISA_Average,All,HiY,30.56043336,18.20822869,61.17288451
JOR,2012,PISA_Average,Female,HiY,40.05159699,24.10652923,61.17288451
JOR,2012,PISA_Average,Male,HiY,21.77390189,12.84133773,61.17288451
JOR,2013,Education,All,HiY,52.03772918,44.16528935,78.27897177
JOR,2013,Education,Female,HiY,57.13425694,47.44918962,78.27897177
JOR,2013,Education,Male,HiY,47.30231867,41.15548886,78.27897177
JOR,2013,Health,All,HiY,89.97832149,88.02492867,97.97051147
JOR,2013,PISA_Average,All,HiY,30.56043336,18.20822869,61.17288451
JOR,2013,PISA_Average,Female,HiY,40.05159699,24.10652923,61.17288451
JOR,2013,PISA_Average,Male,HiY,21.77390189,12.84133773,61.17288451
JOR,2014,Education,All,HiY,51.08604313,43.22090435,78.22783666
JOR,2014,Education,Female,HiY,56.39769779,46.70942462,78.22783666
JOR,2014,Education,Male,HiY,46.1394823,40.01026386,78.22783666
JOR,2014,Health,All,HiY,90.12505085,88.14806306,97.94480816
JOR,2014,PISA_Average,All,HiY,30.56043336,18.20822869,61.17288451
JOR,2014,PISA_Average,Female,HiY,40.05159699,24.10652923,61.17288451
JOR,2014,PISA_Average,Male,HiY,21.77390189,12.84133773,61.17288451
JOR,2015,Education,All,HiY,54.08453238,44.55209187,76.88236911
JOR,2015,Education,Female,HiY,59.1079324,47.71464161,76.88236911
JOR,2015,Education,Male,HiY,48.6614252,41.13093296,76.88236911
JOR,2015,Health,All,HiY,90.26923944,88.26951122,97.92020017
JOR,2015,PISA_Average,All,HiY,36.55741187,20.87060374,58.48194941
JOR,2015,PISA_Average,Female,HiY,45.47206619,26.11696323,58.48194941
JOR,2015,PISA_Average,Male,HiY,26.81778771,15.08267593,58.48194941
JOR,2016,Education,All,HiY,54.08453238,44.55209187,76.88236911
JOR,2016,Education,Female,HiY,59.1079324,47.71464161,76.88236911
JOR,2016,Education,Male,HiY,48.6614252,41.13093296,76.88236911
JOR,2016,Health,All,HiY,90.40350526,88.38636357,97.90223515
JOR,2016,PISA_Average,All,HiY,36.55741187,20.87060374,58.48194941
JOR,2016,PISA_Average,Female,HiY,45.47206619,26.11696323,58.48194941
JOR,2016,PISA_Average,Male,HiY,26.81778771,15.08267593,58.48194941
JOR,2017,Education,All,HiY,50.82659111,41.38678187,76.78858008
JOR,2017,Education,Female,HiY,55.77491566,44.47687661,76.78858008
JOR,2017,Education,Male,HiY,45.47491459,38.03458796,76.78858008
JOR,2017,Health,All,HiY,90.51937678,88.49562323,97.89769258
JOR,2017,PISA_Average,All,HiY,36.55741187,20.87060374,58.48194941
JOR,2017,PISA_Average,Female,HiY,45.47206619,26.11696323,58.48194941
JOR,2017,PISA_Average,Male,HiY,26.81778771,15.08267593,58.48194941
JPN,2007,Health,All,Core,82.49866166,81.51714663,99.26300262
JPN,2007,Housing,All,Core,97.4864133,97.4864133,100
JPN,2008,Health,All,Core,82.62647353,81.63926782,99.25831849
JPN,2008,Housing,All,Core,97.54729993,97.54729993,100
JPN,2008,Work,All,Core,98.7155414,98.7155414,100
JPN,2009,Health,All,Core,82.81218389,81.80213684,99.23487762
JPN,2009,Housing,All,Core,97.65860293,97.65860293,100
JPN,2009,Work,All,Core,98.7155414,98.7155414,100
JPN,2010,Food,All,Core,88.59880124,88.59880124,100
JPN,2010,Food,Female,Core,89.99494789,89.99494789,100
JPN,2010,Food,Male,Core,87.4417434,87.4417434,100
JPN,2010,Health,All,Core,82.83729558,81.84219799,99.25225103
JPN,2010,Housing,All,Core,97.65798849,97.65798849,100
JPN,2010,Work,All,Core,98.7155414,98.7155414,100
JPN,2011,Food,All,Core,88.59880124,88.59880124,100
JPN,2011,Food,Female,Core,89.99494789,89.99494789,100
JPN,2011,Food,Male,Core,87.4417434,87.4417434,100
JPN,2011,Health,All,Core,82.63475764,81.64233335,99.25254131
JPN,2011,Housing,All,Core,97.70386738,97.70386738,100
JPN,2011,Work,All,Core,98.7155414,98.7155414,100
JPN,2012,Food,All,Core,88.59880124,88.59880124,100
JPN,2012,Food,Female,Core,89.99494789,89.99494789,100
JPN,2012,Food,Male,Core,87.4417434,87.4417434,100
JPN,2012,Health,All,Core,83.13393595,82.14158045,99.25932532
JPN,2012,Housing,All,Core,97.73243289,97.73243289,100
JPN,2012,Work,All,Core,98.7155414,98.7155414,100
JPN,2013,Food,All,Core,88.59880124,88.59880124,100
JPN,2013,Food,Female,Core,89.99494789,89.99494789,100
JPN,2013,Food,Male,Core,87.4417434,87.4417434,100
JPN,2013,Health,All,Core,83.22492361,82.23927184,99.26793222
JPN,2013,Housing,All,Core,97.75635186,97.75635186,100
JPN,2013,Work,All,Core,98.7155414,98.7155414,100
JPN,2014,Food,All,Core,88.59880124,88.59880124,100
JPN,2014,Food,Female,Core,89.99494789,89.99494789,100
JPN,2014,Food,Male,Core,87.4417434,87.4417434,100
JPN,2014,Health,All,Core,83.27659414,82.29808814,99.28479602
JPN,2014,Housing,All,Core,97.79854544,97.79854544,100
JPN,2014,Work,All,Core,98.7155414,98.7155414,100
JPN,2015,Food,All,Core,88.59880124,88.59880124,100
JPN,2015,Food,Female,Core,89.99494789,89.99494789,100
JPN,2015,Food,Male,Core,87.4417434,87.4417434,100
JPN,2015,Health,All,Core,76.68033257,75.79904984,99.29416914
JPN,2015,Housing,All,Core,97.83237089,97.83237089,100
JPN,2015,Work,All,Core,98.7155414,98.7155414,100
JPN,2016,Food,All,Core,88.59880124,88.59880124,100
JPN,2016,Food,Female,Core,89.99494789,89.99494789,100
JPN,2016,Food,Male,Core,87.4417434,87.4417434,100
JPN,2016,Health,All,Core,76.80619672,75.92614498,99.2970028
JPN,2016,Housing,All,Core,97.87300979,97.87300979,100
JPN,2016,Work,All,Core,98.7155414,98.7155414,100
JPN,2017,Food,All,Core,88.59880124,88.59880124,100
JPN,2017,Food,Female,Core,89.99494789,89.99494789,100
JPN,2017,Food,Male,Core,87.4417434,87.4417434,100
JPN,2017,Health,All,Core,76.81991674,75.94320029,99.30009
JPN,2017,Housing,All,Core,97.90012636,97.90012636,100
JPN,2017,Work,All,Core,98.7155414,98.7155414,100
JPN,2007,Health,All,HiY,90.25566291,89.37492055,99.5036932
JPN,2007,PISA_Average,All,HiY,83.76780714,76.7454115,91.7231908
JPN,2007,PISA_Average,Female,HiY,84.44579711,77.4081344,91.7231908
JPN,2007,PISA_Average,Male,HiY,82.71143241,75.7278382,91.7231908
JPN,2008,Health,All,HiY,90.42420771,89.53666244,99.49797871
JPN,2008,PISA_Average,All,HiY,83.76780714,76.7454115,91.7231908
JPN,2008,PISA_Average,Female,HiY,84.44579711,77.4081344,91.7231908
JPN,2008,PISA_Average,Male,HiY,82.71143241,75.7278382,91.7231908
JPN,2008,Work,All,HiY,58.21716079,57.29018903,98.49243999
JPN,2009,Health,All,HiY,90.80482615,89.88895888,99.46938035
JPN,2009,PISA_Average,All,HiY,90.24199621,82.31373004,91.26317819
JPN,2009,PISA_Average,Female,HiY,94.66837923,86.41719048,91.26317819
JPN,2009,PISA_Average,Male,HiY,86.07423522,78.46134603,91.26317819
JPN,2009,Work,All,HiY,60.27092209,59.21339151,98.24356838
JPN,2010,Health,All,HiY,90.68688002,89.79001077,99.49057646
JPN,2010,PISA_Average,All,HiY,90.24199621,82.31373004,91.26317819
JPN,2010,PISA_Average,Female,HiY,94.66837923,86.41719048,91.26317819
JPN,2010,PISA_Average,Male,HiY,86.07423522,78.46134603,91.26317819
JPN,2010,Work,All,HiY,63.96380759,62.80630628,98.42802513
JPN,2011,Health,All,HiY,90.48188444,89.5877568,99.4909306
JPN,2011,PISA_Average,All,HiY,90.24199621,82.31373004,91.26317819
JPN,2011,PISA_Average,Female,HiY,94.66837923,86.41719048,91.26317819
JPN,2011,PISA_Average,Male,HiY,86.07423522,78.46134603,91.26317819
JPN,2011,Work,All,HiY,62.90915223,61.75932157,98.42826782
JPN,2012,Health,All,HiY,90.92296731,90.03051082,99.49920701
JPN,2012,PISA_Average,All,HiY,93.33027606,85.63790959,91.77683889
JPN,2012,PISA_Average,Female,HiY,94.67780048,86.92910015,91.77683889
JPN,2012,PISA_Average,Male,HiY,93.01539547,85.30872254,91.77683889
JPN,2012,Work,All,HiY,53.66082164,52.79937295,98.50312869
JPN,2013,Health,All,HiY,90.93837482,90.05467259,99.50970708
JPN,2013,PISA_Average,All,HiY,93.33027606,85.63790959,91.77683889
JPN,2013,PISA_Average,Female,HiY,94.67780048,86.92910015,91.77683889
JPN,2013,PISA_Average,Male,HiY,93.01539547,85.30872254,91.77683889
JPN,2013,Work,All,HiY,60.3639784,59.369779,98.59450089
JPN,2014,Health,All,HiY,91.16508051,90.2814924,99.5121785
JPN,2014,PISA_Average,All,HiY,93.33027606,85.63790959,91.77683889
JPN,2014,PISA_Average,Female,HiY,94.67780048,86.92910015,91.77683889
JPN,2014,PISA_Average,Male,HiY,93.01539547,85.30872254,91.77683889
JPN,2014,Work,All,HiY,62.42765065,61.41980379,98.596156
JPN,2015,Food,All,HiY,100,99.58070063,98.54428274
JPN,2015,Health,All,HiY,91.20608393,90.32741382,99.51856624
JPN,2015,PISA_Average,All,HiY,89.16233053,82.07353813,92.10870065
JPN,2015,PISA_Average,Female,HiY,89.65479989,82.5768107,92.10870065
JPN,2015,PISA_Average,Male,HiY,89.78694336,82.6220022,92.10870065
JPN,2015,Work,All,HiY,55.74335504,54.94817899,98.67159473
JPN,2016,Food,All,HiY,100,99.43900404,98.55490215
JPN,2016,Health,All,HiY,91.42040551,90.54298926,99.52202306
JPN,2016,PISA_Average,All,HiY,89.16233053,82.07353813,92.10870065
JPN,2016,PISA_Average,Female,HiY,89.65479989,82.5768107,92.10870065
JPN,2016,PISA_Average,Male,HiY,89.78694336,82.6220022,92.10870065
JPN,2016,Work,All,HiY,53.37106486,52.59313762,98.67388544
JPN,2017,Food,All,HiY,100,98.86709414,98.58496354
JPN,2017,Health,All,HiY,91.36085964,90.48873556,99.52687494
JPN,2017,PISA_Average,All,HiY,89.16233053,82.07353813,92.10870065
JPN,2017,PISA_Average,Female,HiY,89.65479989,82.5768107,92.10870065
JPN,2017,PISA_Average,Male,HiY,89.78694336,82.6220022,92.10870065
JPN,2017,Work,All,HiY,54.79722185,54.01241795,98.68032473
KAZ,2007,Education,All,Core,81.51480339,80.88787685,99.34676122
KAZ,2007,Education,Female,Core,80.87419802,80.24714976,99.34676122
KAZ,2007,Education,Male,Core,82.13616754,81.50935968,99.34676122
KAZ,2007,Food,All,Core,74.55517802,74.55517802,100
KAZ,2007,Food,Female,Core,75.54213298,75.54213298,100
KAZ,2007,Food,Male,Core,73.89807215,73.89807215,100
KAZ,2007,Health,All,Core,71.42054466,70.21646561,98.54079472
KAZ,2007,Housing,All,Core,73.67021426,73.67021426,100
KAZ,2007,SER_Average,All,Core,79.16636367,78.80016256,99.57751119
KAZ,2007,Work,All,Core,94.67107802,94.67107802,100
KAZ,2008,Education,All,Core,82.88917317,82.26224664,99.34676122
KAZ,2008,Education,Female,Core,80.87419802,80.24714976,99.34676122
KAZ,2008,Education,Male,Core,82.13616754,81.50935968,99.34676122
KAZ,2008,Food,All,Core,74.55517802,74.55517802,100
KAZ,2008,Food,Female,Core,75.54213298,75.54213298,100
KAZ,2008,Food,Male,Core,73.89807215,73.89807215,100
KAZ,2008,Health,All,Core,72.17357882,70.96564282,98.55652752
KAZ,2008,Housing,All,Core,74.89249305,74.89249305,100
KAZ,2008,SER_Average,All,Core,80.08299063,79.71601812,99.58065775
KAZ,2008,Work,All,Core,95.90453008,95.90453008,100
KAZ,2009,Education,All,Core,81.43715037,80.81022384,99.34676122
KAZ,2009,Education,Female,Core,80.87419802,80.24714976,99.34676122
KAZ,2009,Education,Male,Core,82.13616754,81.50935968,99.34676122
KAZ,2009,Food,All,Core,74.55517802,74.55517802,100
KAZ,2009,Food,Female,Core,75.54213298,75.54213298,100
KAZ,2009,Food,Male,Core,73.89807215,73.89807215,100
KAZ,2009,Health,All,Core,73.15863546,71.9292676,98.54535843
KAZ,2009,Housing,All,Core,76.48340089,76.48340089,100
KAZ,2009,SER_Average,All,Core,80.16735882,79.79609994,99.57842393
KAZ,2009,Work,All,Core,95.20242937,95.20242937,100
KAZ,2010,Education,All,Core,79.71961588,79.30589763,99.55696695
KAZ,2010,Education,Female,Core,79.72807474,79.31295976,99.55696695
KAZ,2010,Education,Male,Core,80.69862948,80.28625968,99.55696695
KAZ,2010,Food,All,Core,80.68144952,80.68144952,100
KAZ,2010,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2010,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2010,Health,All,Core,73.68463357,72.46987028,98.58803448
KAZ,2010,Housing,All,Core,77.49178208,77.49178208,100
KAZ,2010,SER_Average,All,Core,81.59243625,81.26673994,99.62900028
KAZ,2010,Work,All,Core,96.3847002,96.3847002,100
KAZ,2011,Education,All,Core,77.3792324,77.03950503,99.63702167
KAZ,2011,Education,Female,Core,79.84543672,79.50447976,99.63702167
KAZ,2011,Education,Male,Core,80.79328769,80.45474468,99.63702167
KAZ,2011,Food,All,Core,80.68144952,80.68144952,100
KAZ,2011,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2011,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2011,Health,All,Core,73.25674401,72.11216637,98.74667531
KAZ,2011,Housing,All,Core,78.57604393,78.57604393,100
KAZ,2011,SER_Average,All,Core,81.70311877,81.40625777,99.6767394
KAZ,2011,Work,All,Core,98.62212399,98.62212399,100
KAZ,2012,Education,All,Core,75.30852126,75.00793412,99.68099794
KAZ,2012,Education,Female,Core,79.84543672,79.50447976,99.63702167
KAZ,2012,Education,Male,Core,80.79328769,80.45474468,99.63702167
KAZ,2012,Food,All,Core,80.68144952,80.68144952,100
KAZ,2012,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2012,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2012,Health,All,Core,73.95902976,72.81687681,98.76914796
KAZ,2012,Housing,All,Core,79.94958658,79.94958658,100
KAZ,2012,SER_Average,All,Core,81.77944409,81.49089607,99.69002918
KAZ,2012,Work,All,Core,98.99863332,98.99863332,100
KAZ,2013,Education,All,Core,74.65973098,74.41290389,99.73761728
KAZ,2013,Education,Female,Core,79.84543672,79.50447976,99.63702167
KAZ,2013,Education,Male,Core,80.79328769,80.45474468,99.63702167
KAZ,2013,Food,All,Core,80.68144952,80.68144952,100
KAZ,2013,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2013,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2013,Health,All,Core,74.64101274,73.50590846,98.79809364
KAZ,2013,Housing,All,Core,81.28447586,81.28447586,100
KAZ,2013,SER_Average,All,Core,82.13038875,81.85400247,99.70714218
KAZ,2013,Work,All,Core,99.38527464,99.38527464,100
KAZ,2014,Education,All,Core,76.58562262,76.36211214,99.77052677
KAZ,2014,Education,Female,Core,79.84543672,79.50447976,99.63702167
KAZ,2014,Education,Male,Core,80.79328769,80.45474468,99.63702167
KAZ,2014,Food,All,Core,80.68144952,80.68144952,100
KAZ,2014,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2014,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2014,Health,All,Core,75.39527929,74.25940298,98.81492439
KAZ,2014,Housing,All,Core,82.76584791,82.76584791,100
KAZ,2014,SER_Average,All,Core,82.96106532,82.68918796,99.71709023
KAZ,2014,Work,All,Core,99.37712725,99.37712725,100
KAZ,2015,Education,All,Core,76.96843443,76.73876138,99.76721963
KAZ,2015,Education,Female,Core,79.84543672,79.50447976,99.63702167
KAZ,2015,Education,Male,Core,80.79328769,80.45474468,99.63702167
KAZ,2015,Food,All,Core,88.91829021,88.91829021,100
KAZ,2015,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2015,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2015,Health,All,Core,77.7360759,76.57824539,98.86605147
KAZ,2015,Housing,All,Core,84.52299352,84.52299352,100
KAZ,2015,SER_Average,All,Core,85.4633711,85.18587039,99.72665422
KAZ,2015,Work,All,Core,99.17106144,99.17106144,100
KAZ,2016,Education,All,Core,78.6113477,78.37655748,99.76316882
KAZ,2016,Education,Female,Core,79.84543672,79.50447976,99.63702167
KAZ,2016,Education,Male,Core,80.79328769,80.45474468,99.63702167
KAZ,2016,Food,All,Core,88.91829021,88.91829021,100
KAZ,2016,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2016,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2016,Health,All,Core,78.57472556,77.40321493,98.86397959
KAZ,2016,Housing,All,Core,86.33286208,86.33286208,100
KAZ,2016,SER_Average,All,Core,86.19825739,85.91699723,99.72542968
KAZ,2016,Work,All,Core,98.55406142,98.55406142,100
KAZ,2017,Education,All,Core,77.35222959,77.26994959,99.7956083
KAZ,2017,Education,Female,Core,79.84543672,79.50447976,99.63702167
KAZ,2017,Education,Male,Core,80.79328769,80.45474468,99.63702167
KAZ,2017,Food,All,Core,88.91829021,88.91829021,100
KAZ,2017,Food,Female,Core,80.85688166,80.85688166,100
KAZ,2017,Food,Male,Core,80.50608526,80.50608526,100
KAZ,2017,Health,All,Core,79.22612116,78.05563108,98.88057348
KAZ,2017,Housing,All,Core,88.03054611,88.03054611,100
KAZ,2017,SER_Average,All,Core,86.53771536,86.28716135,99.73523636
KAZ,2017,Work,All,Core,99.16138974,99.16138974,100
KAZ,2007,Health,All,HiY,82.31948773,81.25842555,99.02478619
KAZ,2008,Health,All,HiY,83.07252189,82.00760276,99.040519
KAZ,2009,Education,All,HiY,59.84928757,57.26931271,91.14512679
KAZ,2009,Education,Female,HiY,61.06825559,58.33472962,91.14512679
KAZ,2009,Education,Male,HiY,58.76738938,56.32125675,91.14512679
KAZ,2009,Health,All,HiY,84.05757853,82.97122754,99.0293499
KAZ,2009,PISA_Average,All,HiY,23.72654208,19.82044541,83.59673115
KAZ,2009,PISA_Average,Female,HiY,26.14584466,21.93288924,83.59673115
KAZ,2009,PISA_Average,Male,HiY,21.58091304,17.9422635,83.59673115
KAZ,2010,Education,All,HiY,58.55484929,56.18808271,91.35533252
KAZ,2010,Education,Female,HiY,59.9221323,57.40053962,91.35533252
KAZ,2010,Education,Male,HiY,57.32985132,55.09815675,91.35533252
KAZ,2010,Health,All,HiY,84.58357664,83.51183022,99.07202595
KAZ,2010,PISA_Average,All,HiY,23.72654208,19.82044541,83.59673115
KAZ,2010,PISA_Average,Female,HiY,26.14584466,21.93288924,83.59673115
KAZ,2010,PISA_Average,Male,HiY,21.58091304,17.9422635,83.59673115
KAZ,2011,Education,All,HiY,58.66046841,56.36769271,91.43538724
KAZ,2011,Education,Female,HiY,60.03949429,57.59205962,91.43538724
KAZ,2011,Education,Male,HiY,57.42450953,55.26664175,91.43538724
KAZ,2011,Health,All,HiY,86.09656358,85.0564074,99.14569202
KAZ,2011,PISA_Average,All,HiY,23.72654208,19.82044541,83.59673115
KAZ,2011,PISA_Average,Female,HiY,26.14584466,21.93288924,83.59673115
KAZ,2011,PISA_Average,Male,HiY,21.58091304,17.9422635,83.59673115
KAZ,2012,Education,All,HiY,59.76230287,57.60314444,92.6798978
KAZ,2012,Education,Female,HiY,60.50275598,58.21243986,92.63592153
KAZ,2012,Education,Male,HiY,58.65619229,56.52790811,92.63592153
KAZ,2012,Health,All,HiY,85.20153889,84.18008599,99.17313073
KAZ,2012,PISA_Average,All,HiY,25.29727146,21.58012888,85.99779972
KAZ,2012,PISA_Average,Female,HiY,27.07236805,23.17364972,85.99779972
KAZ,2012,PISA_Average,Male,HiY,24.04427855,20.46479621,85.99779972
KAZ,2013,Education,All,HiY,59.68433281,57.57893444,92.73651714
